INFO 2019-04-22 09:08:17,647 basehttp 124 "GET / HTTP/1.1" 200 1716
INFO 2019-04-26 08:52:09,135 basehttp 124 "GET /login/ HTTP/1.1" 200 3605
INFO 2019-04-26 08:52:15,257 basehttp 124 "GET /info/ HTTP/1.1" 302 0
INFO 2019-04-26 08:52:15,267 basehttp 124 "GET /login/?next=/info/ HTTP/1.1" 200 3605
INFO 2019-04-26 08:52:46,768 basehttp 124 "POST /login/?next=/info/ HTTP/1.1" 302 0
INFO 2019-04-26 08:52:46,826 basehttp 124 "GET /info/ HTTP/1.1" 200 7877
WARNING 2019-04-26 08:52:47,164 base 152 Not Found: /browse_histories/
WARNING 2019-04-26 08:52:47,167 basehttp 124 "GET /browse_histories/ HTTP/1.1" 404 3594
INFO 2019-04-26 09:50:28,543 basehttp 124 "GET /logout/ HTTP/1.1" 302 0
INFO 2019-04-26 09:50:28,568 basehttp 124 "GET / HTTP/1.1" 200 33977
INFO 2019-04-26 09:50:28,599 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-04-26 09:50:28,601 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-04-26 09:50:28,619 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-04-26 09:50:28,637 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-04-26 09:50:28,655 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-04-26 09:50:28,661 basehttp 124 "GET /static/js/jquery-1.12.4.min.js HTTP/1.1" 304 0
INFO 2019-04-26 09:50:28,667 basehttp 124 "GET /static/images/logo.png HTTP/1.1" 304 0
INFO 2019-04-26 09:50:28,689 basehttp 124 "GET /static/js/slide.js HTTP/1.1" 304 0
INFO 2019-04-26 09:50:28,715 basehttp 124 "GET /static/js/index.js HTTP/1.1" 304 0
INFO 2019-04-26 09:50:28,715 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-04-26 09:50:28,735 basehttp 124 "GET /static/images/goods/goods001.jpg HTTP/1.1" 304 0
INFO 2019-04-26 09:50:28,755 basehttp 124 "GET /static/images/goods/goods002.jpg HTTP/1.1" 304 0
INFO 2019-04-26 09:50:28,764 basehttp 124 "GET /static/images/slide01.jpg HTTP/1.1" 304 0
INFO 2019-04-26 09:50:28,769 basehttp 124 "GET /static/images/slide02.jpg HTTP/1.1" 304 0
INFO 2019-04-26 09:50:28,782 basehttp 124 "GET /static/images/slide03.jpg HTTP/1.1" 304 0
INFO 2019-04-26 09:50:28,783 basehttp 124 "GET /static/images/slide04.jpg HTTP/1.1" 304 0
INFO 2019-04-26 09:50:28,786 basehttp 124 "GET /static/images/adv01.jpg HTTP/1.1" 304 0
INFO 2019-04-26 09:50:28,799 basehttp 124 "GET /static/images/banner01.jpg HTTP/1.1" 304 0
INFO 2019-04-26 09:50:28,804 basehttp 124 "GET /static/images/goods/goods003.jpg HTTP/1.1" 304 0
INFO 2019-04-26 09:50:28,815 basehttp 124 "GET /static/images/goods/goods004.jpg HTTP/1.1" 304 0
INFO 2019-04-26 09:50:28,823 basehttp 124 "GET /static/images/goods/goods005.jpg HTTP/1.1" 304 0
INFO 2019-04-26 09:50:28,824 basehttp 124 "GET /static/images/banner02.jpg HTTP/1.1" 304 0
INFO 2019-04-26 09:50:28,829 basehttp 124 "GET /static/images/goods/goods008.jpg HTTP/1.1" 304 0
INFO 2019-04-26 09:50:28,835 basehttp 124 "GET /static/images/banner03.jpg HTTP/1.1" 304 0
INFO 2019-04-26 09:50:28,836 basehttp 124 "GET /static/images/goods/goods009.jpg HTTP/1.1" 304 0
WARNING 2019-04-26 09:50:29,343 base 152 Not Found: /carts/simple/
WARNING 2019-04-26 09:50:29,347 basehttp 124 "GET /carts/simple/ HTTP/1.1" 404 3582
INFO 2019-04-26 09:50:31,422 basehttp 124 "GET /login/ HTTP/1.1" 200 3605
INFO 2019-04-26 09:59:00,908 basehttp 124 "GET /login/ HTTP/1.1" 200 3605
INFO 2019-04-26 09:59:00,935 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-04-26 09:59:00,937 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-04-26 09:59:00,942 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-04-26 09:59:00,943 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-04-26 09:59:00,946 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-04-26 09:59:00,967 basehttp 124 "GET /static/images/logo02.png HTTP/1.1" 304 0
INFO 2019-04-26 09:59:00,975 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-04-26 09:59:00,981 basehttp 124 "GET /static/js/login.js HTTP/1.1" 304 0
INFO 2019-04-26 09:59:04,023 basehttp 124 "GET /qq/login/?next=/ HTTP/1.1" 200 200
ERROR 2019-04-26 10:04:58,334 exception 80 Invalid HTTP_HOST header: 'www.meiduo.site:8000'. You may need to add 'www.meiduo.site' to ALLOWED_HOSTS.
WARNING 2019-04-26 10:04:58,406 basehttp 124 "GET /oauth_callback?code=97DAE66BB14953A58A815569E2CB758B&state=%2F HTTP/1.1" 400 72121
INFO 2019-04-26 10:06:10,326 basehttp 124 "GET / HTTP/1.1" 200 33977
WARNING 2019-04-26 10:06:11,033 base 152 Not Found: /carts/simple/
WARNING 2019-04-26 10:06:11,046 basehttp 124 "GET /carts/simple/ HTTP/1.1" 404 3905
INFO 2019-04-26 10:08:08,147 basehttp 124 "GET / HTTP/1.1" 200 33977
WARNING 2019-04-26 10:08:08,974 base 152 Not Found: /carts/simple/
WARNING 2019-04-26 10:08:08,982 basehttp 124 "GET /carts/simple/ HTTP/1.1" 404 3905
ERROR 2019-04-26 10:09:18,708 exception 80 Invalid HTTP_HOST header: 'www.meiduo.site:8000'. You may need to add 'www.meiduo.site' to ALLOWED_HOSTS.
WARNING 2019-04-26 10:09:18,804 basehttp 124 "GET / HTTP/1.1" 400 71030
INFO 2019-04-26 10:11:21,426 basehttp 124 "GET / HTTP/1.1" 200 33977
INFO 2019-04-26 10:11:21,478 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-04-26 10:11:21,479 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-04-26 10:11:21,486 basehttp 124 "GET /static/js/host.js HTTP/1.1" 200 120
INFO 2019-04-26 10:11:21,495 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-04-26 10:11:21,507 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-04-26 10:11:21,516 basehttp 124 "GET /static/js/jquery-1.12.4.min.js HTTP/1.1" 304 0
INFO 2019-04-26 10:11:21,563 basehttp 124 "GET /static/images/logo.png HTTP/1.1" 304 0
INFO 2019-04-26 10:11:21,567 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-04-26 10:11:21,569 basehttp 124 "GET /static/js/slide.js HTTP/1.1" 304 0
INFO 2019-04-26 10:11:21,581 basehttp 124 "GET /static/js/index.js HTTP/1.1" 304 0
INFO 2019-04-26 10:11:21,601 basehttp 124 "GET /static/images/goods/goods001.jpg HTTP/1.1" 304 0
INFO 2019-04-26 10:11:21,652 basehttp 124 "GET /static/images/goods/goods002.jpg HTTP/1.1" 304 0
INFO 2019-04-26 10:11:21,664 basehttp 124 "GET /static/images/slide01.jpg HTTP/1.1" 304 0
INFO 2019-04-26 10:11:21,679 basehttp 124 "GET /static/images/slide02.jpg HTTP/1.1" 304 0
INFO 2019-04-26 10:11:21,686 basehttp 124 "GET /static/images/slide03.jpg HTTP/1.1" 304 0
INFO 2019-04-26 10:11:21,702 basehttp 124 "GET /static/images/slide04.jpg HTTP/1.1" 304 0
INFO 2019-04-26 10:11:21,709 basehttp 124 "GET /static/images/adv01.jpg HTTP/1.1" 304 0
INFO 2019-04-26 10:11:21,713 basehttp 124 "GET /static/images/banner01.jpg HTTP/1.1" 304 0
INFO 2019-04-26 10:11:21,725 basehttp 124 "GET /static/images/goods/goods003.jpg HTTP/1.1" 304 0
INFO 2019-04-26 10:11:21,747 basehttp 124 "GET /static/images/goods/goods005.jpg HTTP/1.1" 304 0
INFO 2019-04-26 10:11:21,750 basehttp 124 "GET /static/images/goods/goods004.jpg HTTP/1.1" 304 0
INFO 2019-04-26 10:11:21,770 basehttp 124 "GET /static/images/banner02.jpg HTTP/1.1" 304 0
INFO 2019-04-26 10:11:21,773 basehttp 124 "GET /static/images/goods/goods008.jpg HTTP/1.1" 304 0
INFO 2019-04-26 10:11:21,778 basehttp 124 "GET /static/images/banner03.jpg HTTP/1.1" 304 0
INFO 2019-04-26 10:11:21,785 basehttp 124 "GET /static/images/goods/goods009.jpg HTTP/1.1" 304 0
INFO 2019-04-26 10:11:21,994 basehttp 124 "GET /static/images/icons.png HTTP/1.1" 304 0
ERROR 2019-04-26 10:11:22,655 exception 80 Invalid HTTP_HOST header: '127.0.0.1:8000'. You may need to add '127.0.0.1' to ALLOWED_HOSTS.
WARNING 2019-04-26 10:11:22,954 basehttp 124 "GET /carts/simple/ HTTP/1.1" 400 70781
INFO 2019-04-26 10:11:48,792 basehttp 124 "GET /oauth_callback?code=97DAE66BB14953A58A815569E2CB758B&state=%2F HTTP/1.1" 200 32
INFO 2019-04-26 10:12:12,034 basehttp 124 "GET /oauth_callback?code=97DAE66BB14953A58A815569E2CB758B&state=%2F HTTP/1.1" 200 1
WARNING 2019-04-28 06:45:58,829 base 152 Not Found: /addresses/
WARNING 2019-04-28 06:45:58,845 basehttp 124 "GET /addresses/ HTTP/1.1" 404 3902
INFO 2019-04-28 06:46:02,693 basehttp 124 "GET / HTTP/1.1" 200 33977
INFO 2019-04-28 06:46:02,718 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
WARNING 2019-04-28 06:46:03,303 base 152 Not Found: /carts/simple/
WARNING 2019-04-28 06:46:03,312 basehttp 124 "GET /carts/simple/ HTTP/1.1" 404 3911
INFO 2019-04-28 06:46:06,980 basehttp 124 "GET /logout/ HTTP/1.1" 302 0
INFO 2019-04-28 06:46:06,994 basehttp 124 "GET / HTTP/1.1" 200 33977
WARNING 2019-04-28 06:46:07,558 base 152 Not Found: /carts/simple/
WARNING 2019-04-28 06:46:07,562 basehttp 124 "GET /carts/simple/ HTTP/1.1" 404 3911
INFO 2019-04-28 06:46:09,526 basehttp 124 "GET /login/ HTTP/1.1" 200 3605
INFO 2019-04-28 06:46:15,052 basehttp 124 "GET /qq/login/?next=/ HTTP/1.1" 200 200
INFO 2019-04-28 06:46:32,780 basehttp 124 "GET /login/ HTTP/1.1" 200 3605
INFO 2019-04-28 06:46:32,822 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-04-28 06:46:32,823 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-04-28 06:46:32,823 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-04-28 06:46:32,825 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-04-28 06:46:32,826 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-04-28 06:46:32,831 basehttp 124 "GET /static/images/logo02.png HTTP/1.1" 304 0
INFO 2019-04-28 06:46:32,855 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-04-28 06:46:32,864 basehttp 124 "GET /static/js/login.js HTTP/1.1" 304 0
ERROR 2019-04-28 06:46:57,146 exception 80 Invalid HTTP_HOST header: '127.0.0.1:8000'. You may need to add '127.0.0.1' to ALLOWED_HOSTS.
WARNING 2019-04-28 06:46:57,220 basehttp 124 "GET /login/ HTTP/1.1" 400 71120
INFO 2019-04-28 06:47:03,253 basehttp 124 "GET /login/ HTTP/1.1" 200 3605
INFO 2019-04-28 06:47:03,289 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-04-28 06:47:03,291 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-04-28 06:47:03,296 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-04-28 06:47:03,306 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-04-28 06:47:03,330 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-04-28 06:47:03,335 basehttp 124 "GET /static/images/logo02.png HTTP/1.1" 304 0
INFO 2019-04-28 06:47:03,350 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-04-28 06:47:03,354 basehttp 124 "GET /static/js/login.js HTTP/1.1" 304 0
INFO 2019-04-28 06:47:06,758 basehttp 124 "GET /qq/login/?next=/ HTTP/1.1" 200 200
INFO 2019-04-28 06:47:47,244 basehttp 124 "GET /qq/login/?next=/ HTTP/1.1" 200 200
INFO 2019-04-28 06:48:04,454 basehttp 124 "GET /oauth_callback?code=446BB1D9B435EA821EF3E5A0DD6CE148&state=%2F HTTP/1.1" 200 32
INFO 2019-04-28 07:02:28,605 basehttp 124 "GET /oauth_callback?code=7FDA130D8579AF099DF69DA6F53C2D70&state=%2F HTTP/1.1" 200 4430
INFO 2019-04-28 07:02:28,940 basehttp 124 "GET /image_codes/7223f937-ead0-4925-b3e6-f72c85c172c3/ HTTP/1.1" 200 3059
INFO 2019-04-28 07:52:31,147 basehttp 124 "GET /oauth_callback?code=FBAE3A72FD9DA39D0AA718A084BB1BAF&state=%2F HTTP/1.1" 200 4633
INFO 2019-04-28 07:52:31,189 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-04-28 07:52:31,443 basehttp 124 "GET /image_codes/f26d24df-7f0f-4bd7-ab37-3d9c9e7b2196/ HTTP/1.1" 200 3276
INFO 2019-04-28 07:53:17,405 basehttp 124 "POST /oauth_callback?code=FBAE3A72FD9DA39D0AA718A084BB1BAF&state=%2F HTTP/1.1" 302 0
INFO 2019-04-28 07:53:17,439 basehttp 124 "GET / HTTP/1.1" 200 33977
WARNING 2019-04-28 07:53:18,088 base 152 Not Found: /carts/simple/
WARNING 2019-04-28 07:53:18,091 basehttp 124 "GET /carts/simple/ HTTP/1.1" 404 3911
INFO 2019-04-28 07:54:21,482 basehttp 124 "GET /logout/ HTTP/1.1" 302 0
INFO 2019-04-28 07:54:21,499 basehttp 124 "GET / HTTP/1.1" 200 33977
WARNING 2019-04-28 07:54:22,151 base 152 Not Found: /carts/simple/
WARNING 2019-04-28 07:54:22,161 basehttp 124 "GET /carts/simple/ HTTP/1.1" 404 3911
INFO 2019-04-28 07:54:24,195 basehttp 124 "GET /login/ HTTP/1.1" 200 3605
INFO 2019-04-28 07:54:25,994 basehttp 124 "GET /qq/login/?next=/ HTTP/1.1" 200 200
INFO 2019-04-28 07:54:34,302 basehttp 124 "GET /oauth_callback?code=DD8B6C65D0A92F5E20905886F7C72F91&state=%2F HTTP/1.1" 200 4633
INFO 2019-04-28 07:54:34,481 basehttp 124 "GET /image_codes/cfffd1f1-21eb-46cd-b75f-2249cc4fcfa6/ HTTP/1.1" 200 3191
INFO 2019-04-28 07:54:58,973 basehttp 124 "POST /oauth_callback?code=DD8B6C65D0A92F5E20905886F7C72F91&state=%2F HTTP/1.1" 302 0
INFO 2019-04-28 07:54:58,992 basehttp 124 "GET / HTTP/1.1" 200 33977
WARNING 2019-04-28 07:54:59,530 base 152 Not Found: /carts/simple/
WARNING 2019-04-28 07:54:59,538 basehttp 124 "GET /carts/simple/ HTTP/1.1" 404 3911
INFO 2019-04-28 07:58:41,978 basehttp 124 "GET /logout/ HTTP/1.1" 302 0
INFO 2019-04-28 07:58:42,134 basehttp 124 "GET / HTTP/1.1" 200 33977
WARNING 2019-04-28 07:58:42,741 base 152 Not Found: /carts/simple/
WARNING 2019-04-28 07:58:42,747 basehttp 124 "GET /carts/simple/ HTTP/1.1" 404 3911
INFO 2019-04-28 07:58:44,201 basehttp 124 "GET /login/ HTTP/1.1" 200 3605
INFO 2019-04-28 07:58:46,471 basehttp 124 "GET /qq/login/?next=/ HTTP/1.1" 200 200
INFO 2019-04-28 07:58:57,723 basehttp 124 "GET / HTTP/1.1" 200 33977
INFO 2019-04-28 07:58:57,737 basehttp 124 "GET /oauth_callback?code=D67689E4E8EC6A77B9DC09AEFB7ACA23&state=%2F HTTP/1.1" 302 0
WARNING 2019-04-28 07:58:58,275 base 152 Not Found: /carts/simple/
WARNING 2019-04-28 07:58:58,281 basehttp 124 "GET /carts/simple/ HTTP/1.1" 404 3911
INFO 2019-04-28 08:04:31,759 basehttp 124 "GET /info/ HTTP/1.1" 200 7877
WARNING 2019-04-28 08:04:32,044 base 152 Not Found: /browse_histories/
WARNING 2019-04-28 08:04:32,055 basehttp 124 "GET /browse_histories/ HTTP/1.1" 404 3923
INFO 2019-04-28 08:07:16,142 basehttp 124 "GET /info/ HTTP/1.1" 200 7846
INFO 2019-04-28 08:07:16,153 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-04-28 08:07:16,155 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-04-28 08:07:16,157 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-04-28 08:07:16,164 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-04-28 08:07:16,165 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-04-28 08:07:16,175 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-04-28 08:07:16,183 basehttp 124 "GET /static/js/user_center_info.js HTTP/1.1" 304 0
INFO 2019-04-28 08:07:16,192 basehttp 124 "GET /static/images/logo.png HTTP/1.1" 304 0
INFO 2019-04-28 08:07:16,194 basehttp 124 "GET /static/images/goods/goods003.jpg HTTP/1.1" 304 0
INFO 2019-04-28 08:07:16,196 basehttp 124 "GET /static/images/goods/goods004.jpg HTTP/1.1" 304 0
INFO 2019-04-28 08:07:16,199 basehttp 124 "GET /static/images/goods/goods005.jpg HTTP/1.1" 304 0
INFO 2019-04-28 08:07:16,206 basehttp 124 "GET /static/images/goods/goods006.jpg HTTP/1.1" 304 0
INFO 2019-04-28 08:07:16,207 basehttp 124 "GET /static/images/goods/goods007.jpg HTTP/1.1" 304 0
WARNING 2019-04-28 08:07:16,352 base 152 Not Found: /browse_histories/
WARNING 2019-04-28 08:07:16,372 basehttp 124 "GET /browse_histories/ HTTP/1.1" 404 3923
INFO 2019-04-28 08:21:47,152 basehttp 124 "PUT /emails/ HTTP/1.1" 200 29
INFO 2019-04-28 09:03:08,132 basehttp 124 "GET /info/ HTTP/1.1" 200 7862
INFO 2019-04-28 09:03:08,157 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-04-28 09:03:08,159 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-04-28 09:03:08,168 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-04-28 09:03:08,180 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-04-28 09:03:08,207 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-04-28 09:03:08,213 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-04-28 09:03:08,220 basehttp 124 "GET /static/images/logo.png HTTP/1.1" 304 0
INFO 2019-04-28 09:03:08,229 basehttp 124 "GET /static/js/user_center_info.js HTTP/1.1" 304 0
INFO 2019-04-28 09:03:08,231 basehttp 124 "GET /static/images/goods/goods003.jpg HTTP/1.1" 304 0
INFO 2019-04-28 09:03:08,245 basehttp 124 "GET /static/images/goods/goods004.jpg HTTP/1.1" 304 0
INFO 2019-04-28 09:03:08,250 basehttp 124 "GET /static/images/goods/goods005.jpg HTTP/1.1" 304 0
INFO 2019-04-28 09:03:08,253 basehttp 124 "GET /static/images/goods/goods006.jpg HTTP/1.1" 304 0
INFO 2019-04-28 09:03:08,261 basehttp 124 "GET /static/images/goods/goods007.jpg HTTP/1.1" 304 0
WARNING 2019-04-28 09:03:08,670 base 152 Not Found: /browse_histories/
WARNING 2019-04-28 09:03:08,693 basehttp 124 "GET /browse_histories/ HTTP/1.1" 404 4080
INFO 2019-04-28 09:03:17,774 basehttp 124 "PUT /emails/ HTTP/1.1" 200 29
WARNING 2019-04-28 09:04:22,959 base 152 Not Found: /emails/verification/
WARNING 2019-04-28 09:04:22,979 basehttp 124 "GET /emails/verification/?token=eyJhbGciOiJIUzUxMiIsImV4cCI6MTU1NjQ0NTc5NywiaWF0IjoxNTU2NDQyMTk3fQ.eyJ1c2VyX2lkIjoxfQ.ljHuB-b3mHyB7eH6cyBGuwgsr-hEHJLoi-a9lYVQs3ws0SPhBaZnanX65E_B1jqwcRqyxCFHjVvt2TZV1Cfc4g HTTP/1.1" 404 4268
INFO 2019-04-28 09:20:50,865 basehttp 124 "GET /emails/verification/?token=eyJhbGciOiJIUzUxMiIsImV4cCI6MTU1NjQ0NTc5NywiaWF0IjoxNTU2NDQyMTk3fQ.eyJ1c2VyX2lkIjoxfQ.ljHuB-b3mHyB7eH6cyBGuwgsr-hEHJLoi-a9lYVQs3ws0SPhBaZnanX65E_B1jqwcRqyxCFHjVvt2TZV1Cfc4g HTTP/1.1" 302 0
INFO 2019-04-28 09:20:50,919 basehttp 124 "GET /info/ HTTP/1.1" 200 7861
INFO 2019-04-28 09:20:50,941 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-04-28 09:20:50,950 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-04-28 09:20:50,961 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-04-28 09:20:50,974 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-04-28 09:20:50,996 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-04-28 09:20:51,003 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-04-28 09:20:51,010 basehttp 124 "GET /static/js/user_center_info.js HTTP/1.1" 304 0
INFO 2019-04-28 09:20:51,023 basehttp 124 "GET /static/images/logo.png HTTP/1.1" 304 0
INFO 2019-04-28 09:20:51,024 basehttp 124 "GET /static/images/goods/goods003.jpg HTTP/1.1" 304 0
INFO 2019-04-28 09:20:51,031 basehttp 124 "GET /static/images/goods/goods004.jpg HTTP/1.1" 304 0
INFO 2019-04-28 09:20:51,036 basehttp 124 "GET /static/images/goods/goods005.jpg HTTP/1.1" 304 0
INFO 2019-04-28 09:20:51,039 basehttp 124 "GET /static/images/goods/goods006.jpg HTTP/1.1" 304 0
INFO 2019-04-28 09:20:51,042 basehttp 124 "GET /static/images/goods/goods007.jpg HTTP/1.1" 304 0
WARNING 2019-04-28 09:20:51,252 base 152 Not Found: /browse_histories/
WARNING 2019-04-28 09:20:51,282 basehttp 124 "GET /browse_histories/ HTTP/1.1" 404 4250
INFO 2019-04-28 09:38:23,693 basehttp 124 "GET /addresses/ HTTP/1.1" 200 8397
WARNING 2019-04-28 09:38:24,258 base 152 Not Found: /areas/
WARNING 2019-04-28 09:38:24,262 basehttp 124 "GET /areas/ HTTP/1.1" 404 4377
INFO 2019-04-28 10:01:31,687 basehttp 124 "GET /addresses/ HTTP/1.1" 200 8397
INFO 2019-04-28 10:01:31,716 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-04-28 10:01:31,719 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-04-28 10:01:31,722 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-04-28 10:01:31,741 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-04-28 10:01:31,757 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-04-28 10:01:31,764 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-04-28 10:01:31,770 basehttp 124 "GET /static/js/user_center_site.js HTTP/1.1" 304 0
INFO 2019-04-28 10:01:31,773 basehttp 124 "GET /static/images/logo.png HTTP/1.1" 304 0
INFO 2019-04-28 10:01:32,113 basehttp 124 "GET /areas/ HTTP/1.1" 200 1774
ERROR 2019-04-28 10:01:51,547 exception 135 Internal Server Error: /areas/
Traceback (most recent call last):
  File "/home/python/.virtualenvs/meiduo5/lib/python3.5/site-packages/django/core/handlers/exception.py", line 41, in inner
    response = get_response(request)
  File "/home/python/.virtualenvs/meiduo5/lib/python3.5/site-packages/django/core/handlers/base.py", line 198, in _get_response
    "returned None instead." % (callback.__module__, view_name)
ValueError: The view areas.views.AreaView didn't return an HttpResponse object. It returned None instead.
ERROR 2019-04-28 10:01:51,636 basehttp 124 "GET /areas/?area_id=330000 HTTP/1.1" 500 65382
INFO 2019-04-28 10:07:33,549 basehttp 124 "GET /areas/?area_id=320000 HTTP/1.1" 200 701
INFO 2019-04-28 10:07:44,291 basehttp 124 "GET /areas/?area_id=320400 HTTP/1.1" 200 373
INFO 2019-04-28 10:08:00,680 basehttp 124 "GET /areas/?area_id=330000 HTTP/1.1" 200 603
INFO 2019-04-28 10:08:04,751 basehttp 124 "GET /areas/?area_id=330400 HTTP/1.1" 200 419
INFO 2019-04-28 10:18:32,552 basehttp 124 "GET /addresses/ HTTP/1.1" 200 8397
INFO 2019-04-28 10:18:32,573 basehttp 124 "GET /static/css/reset.css HTTP/1.1" 304 0
INFO 2019-04-28 10:18:32,577 basehttp 124 "GET /static/css/main.css HTTP/1.1" 304 0
INFO 2019-04-28 10:18:32,583 basehttp 124 "GET /static/js/host.js HTTP/1.1" 304 0
INFO 2019-04-28 10:18:32,597 basehttp 124 "GET /static/js/vue-2.5.16.js HTTP/1.1" 304 0
INFO 2019-04-28 10:18:32,609 basehttp 124 "GET /static/js/axios-0.18.0.min.js HTTP/1.1" 304 0
INFO 2019-04-28 10:18:32,615 basehttp 124 "GET /static/js/common.js HTTP/1.1" 304 0
INFO 2019-04-28 10:18:32,617 basehttp 124 "GET /static/js/user_center_site.js HTTP/1.1" 304 0
INFO 2019-04-28 10:18:32,622 basehttp 124 "GET /static/images/logo.png HTTP/1.1" 304 0
INFO 2019-04-28 10:18:32,963 basehttp 124 "GET /areas/ HTTP/1.1" 200 1774
INFO 2019-04-28 10:18:38,456 basehttp 124 "GET /areas/?area_id=230000 HTTP/1.1" 200 761
INFO 2019-04-28 10:18:41,198 basehttp 124 "GET /areas/?area_id=230600 HTTP/1.1" 200 565
INFO 2019-04-30 06:02:02,733 basehttp 124 "GET /info/ HTTP/1.1" 302 0
INFO 2019-04-30 06:02:02,755 basehttp 124 "GET /login/?next=/info/ HTTP/1.1" 200 3605
INFO 2019-04-30 06:02:15,066 basehttp 124 "POST /login/?next=/info/ HTTP/1.1" 302 0
INFO 2019-04-30 06:02:15,099 basehttp 124 "GET /info/ HTTP/1.1" 200 7861
INFO 2019-04-30 06:02:15,143 basehttp 124 "GET /static/images/goods/goods006.jpg HTTP/1.1" 200 6836
INFO 2019-04-30 06:02:15,160 basehttp 124 "GET /static/images/goods/goods007.jpg HTTP/1.1" 200 3936
INFO 2019-04-30 06:02:15,166 basehttp 124 "GET /static/js/user_center_info.js HTTP/1.1" 200 3200
